X	Y
38.45475	-6.022401
38.457417	-6.023788
38.459297	-6.024487
38.46125	-6.024984
38.464241	-6.025162
38.466244	-6.024768
38.46891	-6.023393
38.470901	-6.021226
38.474464	-6.016307
38.47718	-6.013357
38.478203	-6.011635
38.480209	-6.009706
38.483986	-6.008185
38.48592	-6.00767
38.48793	-6.007472
38.489956	-6.007743
38.49247	-6.009216
38.494	-6.010588
38.49741	-6.012678
38.504581	-6.016238
38.509129	-6.018304
38.511082	-6.018767
38.513065	-6.018511
38.52002	-6.019039
38.523956	-6.01826
38.526951	-6.018498
38.530872	-6.017996
38.5331	-6.016035
38.535942	-6.013177
38.538204	-6.011201
38.539818	-6.010014
38.541481	-6.008903
38.544182	-6.007604
38.546177	-6.007386
38.54813	-6.007857
38.550682	-6.009371
38.552128	-6.010779
38.555992	-6.0121
38.557903	-6.01418
38.558384	-6.016195
38.557766	-6.018145
38.558708	-6.020991
38.559769	-6.02272
38.561358	-6.024219
38.565506	-6.022758
38.567741	-6.020887
38.57365	-6.015589
38.586857	-6.002986
38.59354	-5.996953
38.595871	-5.993608
38.598335	-5.992147
38.60223	-5.991045
38.606216	-5.990313
38.608185	-5.990739
38.61517	-5.995103
38.617882	-5.995933
38.6217	-5.995637
38.623657	-5.99513
38.631474	-5.992536
38.633892	-5.990797
38.635242	-5.989293
38.636803	-5.986739
38.641853	-5.975842
38.642838	-5.97408
38.644691	-5.971713
38.647091	-5.969968
38.652393	-5.967081
38.656017	-5.965382
38.661602	-5.963123
38.664448	-5.962201
38.66642	-5.961854
38.668438	-5.962009
38.67128	-5.962967
38.673107	-5.963848
38.675465	-5.965655
38.676678	-5.96735
38.679058	-5.968963
38.680973	-5.969572
38.685005	-5.970224
38.687981	-5.970187
38.68998	-5.96984
38.691933	-5.969279
38.694668	-5.968101
38.698063	-5.965919
38.700359	-5.964003
38.701683	-5.962486
38.702888	-5.960878
38.703659	-5.959019
38.705505	-5.957655
38.708801	-5.953035
38.71027	-5.951673
38.711971	-5.950571
38.714779	-5.9496
38.716774	-5.949253
38.719772	-5.949024
38.721767	-5.94928
38.726448	-5.951035
38.732307	-5.952461
38.735226	-5.952312
38.738171	-5.951682
38.742188	-5.951714
38.745022	-5.95261
38.750004	-5.952997
38.760883	-5.954707
38.766773	-5.955808
38.769558	-5.956901
38.77298	-5.960554
38.775661	-5.961769
38.781521	-5.962965
38.79435	-5.96524
38.797871	-5.964075
38.797313	-5.966879
38.797867	-5.967666
38.798807	-5.968387
38.796926	-5.978069
38.792948	-5.984834
38.787778	-5.991997
38.782607	-5.999956
38.781412	-6.004732
38.782602	-6.010305
38.7826	-6.016674
38.779815	-6.022643
38.779811	-6.031798
38.776663	-6.038206
38.778737	-6.039686
38.779851	-6.040027
38.77989	-6.040863
38.779582	-6.04284
38.779813	-6.045615
38.779237	-6.048238
38.779198	-6.050557
38.779736	-6.052799
38.780965	-6.055497
38.781964	-6.05846
38.782502	-6.062033
38.782963	-6.063971
38.783808	-6.066137
38.784039	-6.067467
38.784846	-6.069671
38.785921	-6.071798
38.787881	-6.075065
38.788957	-6.07647
38.790916	-6.079699
38.793606	-6.083421
38.795719	-6.085585
38.798179	-6.087749
38.801291	-6.090178
38.80475	-6.092492
38.807632	-6.094199
38.809246	-6.094919
38.815586	-6.096926
38.822119	-6.098324
38.823809	-6.098854
38.826884	-6.100295
38.829382	-6.102534
38.834458	-6.110435
38.83565	-6.112562
38.836227	-6.11393
38.836882	-6.1164
38.83723	-6.121988
38.838077	-6.124534
38.839884	-6.12685
38.843805	-6.128708
38.84392	-6.128898
38.844536	-6.130798
38.844614	-6.131672
38.844422	-6.132661
38.844308	-6.136196
38.844924	-6.136918
38.845308	-6.137183
38.847307	-6.137865
38.849114	-6.138091
38.850152	-6.137823
38.852073	-6.136984
38.855186	-6.13641
38.856492	-6.135876
38.857607	-6.136445
38.85803	-6.136824
38.858531	-6.138116
38.85861	-6.142792
38.859073	-6.144464
38.860843	-6.148491
38.862999	-6.152556
38.863691	-6.153506
38.865422	-6.155328
38.866654	-6.157569
38.866885	-6.15871
38.867118	-6.161218
38.867004	-6.163879
38.866737	-6.167301
38.866163	-6.171484
38.866433	-6.172776
38.867665	-6.175511
38.867974	-6.177298
38.868052	-6.178894
38.867672	-6.184825
38.867946	-6.19201
38.868449	-6.196495
38.868066	-6.199879
38.868067	-6.201323
38.868453	-6.203414
38.869224	-6.20596
38.870264	-6.208201
38.871534	-6.210253
38.872305	-6.212228
38.872383	-6.212989
38.871846	-6.215727
38.87127	-6.21702
38.869426	-6.219531
38.868503	-6.220445
38.867696	-6.221548
38.866813	-6.223982
38.867506	-6.224704
38.869468	-6.22569
38.870469	-6.226563
38.870662	-6.227323
38.870278	-6.228806
38.869241	-6.23048
38.866973	-6.23284
38.863361	-6.237786
38.862284	-6.238852
38.862054	-6.239689
38.862016	-6.240981
38.86221	-6.243224
38.862134	-6.244973
38.861789	-6.24733
38.861521	-6.248167
38.860906	-6.249498
38.853593	-6.254032
38.848426	-6.270618
38.842696	-6.292025
38.839419	-6.313706
38.840913	-6.331569
38.844997	-6.344934
38.850446	-6.354072
38.855076	-6.363891
38.856711	-6.369108
38.856779	-6.369994
38.858413	-6.37279
38.858481	-6.373676
38.857595	-6.375108
38.852041	-6.381136
38.851359	-6.382908
38.851768	-6.385226
38.852312	-6.386999
38.853674	-6.389863
38.856399	-6.392318
38.858989	-6.392592
38.862669	-6.394366
38.862668	-6.396411
38.858306	-6.399137
38.856125	-6.399409
38.850265	-6.395726
38.843997	-6.39286
38.845223	-6.395861
38.845221	-6.399406
38.83895	-6.404859
38.834043	-6.405675
38.834997	-6.407176
38.834108	-6.414948
38.833494	-6.416039
38.833563	-6.417198
38.834653	-6.417539
38.837993	-6.415904
38.839628	-6.41645
38.840785	-6.420268
38.840716	-6.42245
38.839762	-6.424086
38.837581	-6.424358
38.834992	-6.423198
38.833357	-6.421629
38.830972	-6.420469
38.829064	-6.420196
38.827905	-6.421218
38.827563	-6.422377
38.82804	-6.424287
38.828789	-6.425855
38.829811	-6.426946
38.83206	-6.427902
38.834036	-6.427629
38.835876	-6.42838
38.836625	-6.429744
38.835193	-6.431175
38.832739	-6.434243
38.832534	-6.435538
38.832875	-6.436833
38.835259	-6.439289
38.837917	-6.439903
38.838871	-6.438881
38.839826	-6.43704
38.840236	-6.434313
38.841054	-6.434041
38.842076	-6.433973
38.842825	-6.435064
38.842705	-6.436205
38.845392	-6.435729
38.846478	-6.435054
38.847058	-6.433341
38.848645	-6.431803
38.849704	-6.432635
38.850888	-6.433089
38.85182	-6.433089
38.852853	-6.432862
38.853282	-6.432509
38.85366	-6.431778
38.85371	-6.431123
38.853131	-6.428906
38.853282	-6.425201
38.853559	-6.424345
38.854239	-6.42374
38.854794	-6.423563
38.856558	-6.423538
38.857364	-6.423916
38.857994	-6.424849
38.85933	-6.428301
38.860615	-6.429611
38.861652	-6.429778
38.86184	-6.417899
38.863943	-6.416735
38.864344	-6.416367
38.864378	-6.415097
38.864679	-6.414227
38.866518	-6.413124
38.867186	-6.411017
38.868649	-6.40963
38.869941	-6.409655
38.870058	-6.409095
38.870509	-6.409099
38.870789	-6.409697
38.871027	-6.409538
38.871086	-6.408882
38.871295	-6.408836
38.871629	-6.40968
38.871851	-6.409321
38.872473	-6.409592
38.872818	-6.408974
38.873458	-6.408342
38.873042	-6.40731
38.873354	-6.407254
38.873978	-6.407542
38.874922	-6.407454
38.87505	-6.406934
38.87529	-6.40695
38.875658	-6.407334
38.876074	-6.407214
38.876594	-6.406718
38.876258	-6.405734
38.87685	-6.405598
38.87701	-6.405414
38.876866	-6.405158
38.87605	-6.40483
38.876114	-6.404327
38.876546	-6.404223
38.877162	-6.40471
38.877546	-6.404678
38.877889	-6.404151
38.878801	-6.403631
38.879065	-6.40229
38.879481	-6.401984
38.881235	-6.402904
38.883821	-6.404548
38.885508	-6.405753
38.886363	-6.406564
38.887371	-6.407112
38.890768	-6.408339
38.891952	-6.408383
38.89331	-6.407989
38.894845	-6.406411
38.895721	-6.405885
38.896444	-6.405819
38.89719	-6.40617
38.897493	-6.406765
38.898436	-6.409765
38.898513	-6.411557
38.898181	-6.412965
38.898515	-6.416428
38.899844	-6.418963
38.900082	-6.420161
38.900878	-6.422097
38.901206	-6.423681
38.901695	-6.424489
38.902509	-6.426924
38.903988	-6.428934
38.904404	-6.430188
38.905463	-6.43241
38.906968	-6.434265
38.907631	-6.435371
38.908474	-6.437524
38.909518	-6.43944
38.910847	-6.441243
38.912089	-6.442565
38.915249	-6.445405
38.920638	-6.449258
38.922988	-6.450679
38.928399	-6.453037
38.934258	-6.454719
38.934552	-6.455453
38.934778	-6.455623
38.936889	-6.456413
38.944667	-6.457946
38.946475	-6.458417
38.948608	-6.459427
38.951983	-6.459767
38.959813	-6.462598
38.960405	-6.462598
38.962883	-6.465428
38.967511	-6.469203
38.970494	-6.470695
38.973499	-6.471661
38.974464	-6.472143
38.976636	-6.473767
38.979838	-6.47515
38.981768	-6.475391
38.983391	-6.47538
38.986132	-6.474839
38.993171	-6.474063
38.995166	-6.474673
38.997605	-6.475671
38.999101	-6.476613
38.999739	-6.476807
38.999583	-6.472851
39.001215	-6.473317
39.003079	-6.47355
39.00844	-6.478679
39.0145	-6.484974
39.019394	-6.488005
39.025221	-6.491036
39.031048	-6.491035
39.033612	-6.489636
39.036408	-6.485439
39.039904	-6.484973
39.043167	-6.486138
39.045498	-6.487304
39.047482	-6.496285
39.040838	-6.500827
39.042809	-6.499527
39.04294	-6.500389
39.04473	-6.502625
39.046203	-6.504125
39.046414	-6.504573
39.046335	-6.506467
39.046545	-6.506994
39.047229	-6.506967
39.047835	-6.507888
39.047414	-6.508862
39.047914	-6.509362
39.047887	-6.509678
39.047651	-6.510309
39.046888	-6.511389
39.046677	-6.511468
39.046362	-6.511257
39.045625	-6.509468
39.045335	-6.509152
39.044836	-6.509204
39.044389	-6.511007
39.044862	-6.51206
39.045704	-6.512691
39.047361	-6.51277
39.049124	-6.512638
39.050072	-6.513138
39.050887	-6.514454
39.053387	-6.514506
39.053781	-6.514796
39.054413	-6.51648
39.054834	-6.516348
39.055939	-6.515138
39.057123	-6.516085
39.058386	-6.517795
39.058307	-6.519243
39.058649	-6.51948
39.059728	-6.519611
39.059965	-6.51998
39.059991	-6.520664
39.060333	-6.521295
39.060833	-6.521769
39.061623	-6.520979
39.061754	-6.519269
39.062096	-6.5194
39.062201	-6.51969
39.062017	-6.521243
39.061333	-6.522085
39.060886	-6.522322
39.060728	-6.522664
39.061807	-6.523137
39.062044	-6.523427
39.062017	-6.524979
39.062333	-6.525848
39.063046	-6.526543
39.062808	-6.531004
39.063843	-6.529703
39.064135	-6.529729
39.06517	-6.53034
39.070626	-6.53478
39.070772	-6.534116
39.071038	-6.534408
39.07125	-6.535152
39.07121	-6.535935
39.072153	-6.536692
39.072724	-6.537382
39.075472	-6.54325
39.076747	-6.544683
39.077597	-6.547073
39.079455	-6.54844
39.079615	-6.549681
39.080597	-6.549336
39.080017	-6.550934
39.081367	-6.551216
39.083148	-6.55448
39.083583	-6.554955
39.084295	-6.555271
39.085462	-6.555142
39.08566	-6.555241
39.085403	-6.556072
39.08568	-6.556448
39.086154	-6.556645
39.086807	-6.558188
39.087539	-6.559078
39.089003	-6.560423
39.08928	-6.560977
39.090586	-6.561689
39.090941	-6.561353
39.091614	-6.561234
39.092919	-6.562341
39.093473	-6.562341
39.094106	-6.562658
39.094502	-6.56337
39.094423	-6.563963
39.098062	-6.565228
39.09921	-6.566099
39.099645	-6.56598
39.099882	-6.56689
39.099289	-6.568037
39.100269	-6.567914
39.100662	-6.566832
39.101646	-6.566438
39.102139	-6.566634
39.102237	-6.567816
39.101352	-6.568899
39.101746	-6.569391
39.10273	-6.569095
39.102927	-6.569587
39.104403	-6.57067
39.105585	-6.571851
39.10775	-6.57254
39.109916	-6.573622
39.110605	-6.574606
39.113166	-6.576715
39.111411	-6.575503
39.109546	-6.57465
39.106803	-6.575785
39.105899	-6.57841
39.106761	-6.582497
39.105487	-6.584913
39.105037	-6.586981
39.102275	-6.586773
39.100066	-6.588683
39.099532	-6.59063
39.096461	-6.590723
39.095061	-6.592161
39.095618	-6.594312
39.093669	-6.596433
39.091277	-6.597085
39.090999	-6.59415
39.089461	-6.592792
39.085738	-6.594162
39.084735	-6.596164
39.086055	-6.599802
39.083655	-6.600004
39.081145	-6.598611
39.079829	-6.600243
39.079375	-6.602198
39.079295	-6.604251
39.07796	-6.606822
39.077228	-6.609509
39.077574	-6.611464
